volcano_number,volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude
311270,Vsevidof,19823,Uncertain Eruption,,,1790.0,5.0,30.0,,,,,53.13,-168.693
358010,Osorno,12231,Confirmed Eruption,SE base,2.0,1790.0,3.0,9.0,Historical Observations,1791.0,12.0,26.0,-41.105,-72.496
357120,Villarrica,12119,Confirmed Eruption,,1.0,1790.0,1.0,0.0,Historical Observations,1801.0,0.0,0.0,-39.42,-71.93
285010,Oshima-Oshima,18558,Confirmed Eruption,Nishi-yama,2.0,1790.0,1.0,0.0,Historical Observations,,,,41.51,139.367
290150,Chirpoi,18779,Confirmed Eruption,Snow,,1790.0,0.0,0.0,Historical Observations,,,,46.532,150.871
290390,Alaid,18880,Confirmed Eruption,,4.0,1790.0,0.0,0.0,Historical Observations,1793.0,0.0,0.0,50.861,155.565
300240,Tolbachik,19297,Confirmed Eruption,,2.0,1790.0,0.0,0.0,Historical Observations,,,,55.832,160.326
311320,Akutan,19998,Uncertain Eruption,,,1790.0,0.0,0.0,,,,,54.134,-165.986
311360,Shishaldin,20057,Uncertain Eruption,,,1790.0,0.0,0.0,,,,,54.756,-163.97
312030,Pavlof,20112,Confirmed Eruption,,2.0,1790.0,0.0,0.0,Historical Observations,,,,55.417,-161.894
311070,Gareloi,19675,Confirmed Eruption,,2.0,1790.0,0.0,0.0,Historical Observations,,,,51.79,-178.794
311060,Semisopochnoi,19671,Uncertain Eruption,Cerberus,,1790.0,0.0,0.0,,,,,51.93,179.58
311110,Kanaga,19714,Discredited Eruption,,,1790.0,0.0,0.0,,1791.0,0.0,0.0,51.923,-177.168
332010,Kilauea,10059,Confirmed Eruption,Lower east rift zone (230-375 m),0.0,1790.0,0.0,0.0,Historical Observations,,,,19.421,-155.287
323110,Mono Lake Volcanic Field,20654,Confirmed Eruption,Paoha Island,,1790.0,0.0,0.0,Tephrochronology,,,,38.0,-119.03
273070,Taal,16842,Confirmed Eruption,,2.0,1790.0,0.0,0.0,Historical Observations,,,,14.002,120.993
243090,Late,14773,Confirmed Eruption,NE flank?,2.0,1790.0,0.0,0.0,Historical Observations,,,,-18.806,-174.65
266110,Mahawu,16465,Confirmed Eruption,,2.0,1789.0,12.0,31.0,Historical Observations,,,,1.352,124.865
300260,Klyuchevskoy,19409,Confirmed Eruption,,2.0,1789.0,12.0,1.0,Historical Observations,1790.0,2.0,0.0,56.056,160.642
233020,"Fournaise, Piton de la",14246,Confirmed Eruption,East side of summit cone and Bory crater,2.0,1789.0,6.0,0.0,Historical Observations,1789.0,7.0,0.0,-21.244,55.708
260010,Barren Island,15378,Confirmed Eruption,,2.0,1789.0,3.0,24.0,Historical Observations,,,,12.278,93.858
300240,Tolbachik,19296,Confirmed Eruption,,2.0,1789.0,0.0,0.0,Historical Observations,,,,55.832,160.326
300100,Avachinsky,19085,Uncertain Eruption,,,1789.0,0.0,0.0,,,,,53.256,158.836
284010,Izu-Oshima,18196,Confirmed Eruption,Mihara-yama,2.0,1789.0,0.0,0.0,Historical Observations,,,,34.724,139.394
300260,Klyuchevskoy,19408,Confirmed Eruption,,2.0,1788.0,8.0,0.0,Historical Observations,,,,56.056,160.642
300260,Klyuchevskoy,19407,Confirmed Eruption,,2.0,1788.0,2.0,0.0,Historical Observations,,,,56.056,160.642
300240,Tolbachik,19295,Confirmed Eruption,,2.0,1788.0,0.0,0.0,Historical Observations,,,,55.832,160.326
266110,Mahawu,16464,Confirmed Eruption,,,1788.0,0.0,0.0,Historical Observations,,,,1.352,124.865
357021,Maipo,11900,Uncertain Eruption,,,1788.0,0.0,0.0,,,,,-34.164,-69.832
343100,San Miguel,10837,Confirmed Eruption,"Summit, north and SE flanks",2.0,1787.0,9.0,21.0,Historical Observations,1787.0,9.0,23.0,13.434,-88.269
300260,Klyuchevskoy,19406,Confirmed Eruption,,2.0,1787.0,9.0,0.0,Historical Observations,,,,56.056,160.642
354010,"Misti, El",11768,Confirmed Eruption,,1.0,1787.0,7.0,28.0,Historical Observations,1787.0,10.0,10.0,-16.294,-71.409
233020,"Fournaise, Piton de la",14245,Confirmed Eruption,Bory,2.0,1787.0,6.0,14.0,Historical Observations,1787.0,8.0,1.0,-21.244,55.708
211060,Etna,13723,Confirmed Eruption,Central Crater,4.0,1787.0,6.0,4.0,Historical Observations,1787.0,8.0,11.0,37.748,14.999
260010,Barren Island,15377,Confirmed Eruption,,2.0,1787.0,5.0,12.0,Historical Observations,,,,12.278,93.858
283290,Osorezan,18136,Confirmed Eruption,,,1787.0,0.0,0.0,Historical Observations,,,,41.279,141.12
283160,Bandaisan,17898,Confirmed Eruption,,2.0,1787.0,0.0,0.0,Historical Observations,,,,37.601,140.072
357120,Villarrica,12118,Confirmed Eruption,,2.0,1787.0,0.0,0.0,Historical Observations,,,,-39.42,-71.93
354040,Tutupaca,11798,Confirmed Eruption,,2.0,1787.0,,,Historical Observations,1789.0,,,-17.026,-70.372
263250,Merapi,15865,Confirmed Eruption,,1.0,1786.0,7.0,17.0,Historical Observations,,,,-7.54,110.446
233020,"Fournaise, Piton de la",14244,Confirmed Eruption,,2.0,1786.0,6.0,5.0,Historical Observations,1786.0,8.0,4.0,-21.244,55.708
311190,Amukta,19784,Confirmed Eruption,,3.0,1786.0,6.0,0.0,Historical Observations,1791.0,0.0,0.0,52.5,-171.252
311180,Seguam,19774,Confirmed Eruption,,,1786.0,0.0,0.0,Historical Observations,1790.0,0.0,0.0,52.315,-172.51
313020,Iliamna,20280,Uncertain Eruption,,,1786.0,0.0,0.0,,,,,60.032,-153.09
323010,Shasta,20639,Discredited Eruption,,,1786.0,0.0,0.0,Historical Observations,,,,41.409,-122.193
285010,Oshima-Oshima,18557,Uncertain Eruption,Nishi-yama,2.0,1786.0,0.0,0.0,,,,,41.51,139.367
284150,Asuncion,18497,Discredited Eruption,,,1786.0,0.0,0.0,,,,,19.671,145.406
211050,Vulcano,13475,Uncertain Eruption,Fossa,3.0,1786.0,0.0,0.0,,,,,38.404,14.962
263200,Dieng Volcanic Complex,15773,Confirmed Eruption,Butak Petarangan (Butak),2.0,1786.0,0.0,0.0,Historical Observations,,,,-7.2,109.879
266030,Soputan,16303,Confirmed Eruption,,2.0,1785.0,12.0,31.0,Historical Observations,,,,1.112,124.737
282080,Aira,17064,Confirmed Eruption,,2.0,1785.0,11.0,20.0,Historical Observations,,,,31.593,130.657
300260,Klyuchevskoy,19405,Confirmed Eruption,,2.0,1785.0,11.0,0.0,Historical Observations,,,,56.056,160.642
352006,Cayambe,11417,Confirmed Eruption,Upper SE flank,2.0,1785.0,2.0,0.0,Historical Observations,1786.0,3.0,0.0,0.029,-77.986
384010,Fogo,13130,Confirmed Eruption,North caldera floor,2.0,1785.0,1.0,24.0,Historical Observations,1785.0,2.0,25.0,14.95,-24.35
342040,Almolonga,10629,Discredited Eruption,,,1785.0,0.0,0.0,,,,,14.797,-91.519
281031,Kueishantao,16905,Confirmed Eruption,,0.0,1785.0,0.0,0.0,Historical Observations,,,,24.841,121.953
263280,Kelut,15940,Confirmed Eruption,,2.0,1785.0,0.0,0.0,Historical Observations,,,,-7.93,112.308
354010,"Misti, El",11767,Confirmed Eruption,,2.0,1784.0,7.0,9.0,Historical Observations,,,,-16.294,-71.409
354006,Sabancaya,11746,Confirmed Eruption,,,1784.0,7.0,0.0,Historical Observations,,,,-15.787,-71.857
315020,Wrangell,20408,Uncertain Eruption,,2.0,1784.0,7.0,0.0,,,,,62.006,-144.017
360150,Soufriere St. Vincent,12449,Confirmed Eruption,,0.0,1784.0,3.0,0.0,Historical Observations,,,,13.33,-61.18
285020,Hokkaido-Komagatake,18566,Uncertain Eruption,,2.0,1784.0,2.0,8.0,,,,,42.063,140.677
311270,Vsevidof,19822,Uncertain Eruption,,,1784.0,0.0,0.0,,,,,53.13,-168.693
311120,Great Sitkin,19728,Uncertain Eruption,,,1784.0,0.0,0.0,,,,,52.076,-176.13
332040,Hualalai,10253,Confirmed Eruption,NW rift zone (1400-1900 m),0.0,1784.0,0.0,0.0,Historical Observations,,,,19.692,-155.87
233020,"Fournaise, Piton de la",14243,Confirmed Eruption,,2.0,1784.0,0.0,0.0,Historical Observations,1785.0,0.0,0.0,-21.244,55.708
354020,Ubinas,11783,Confirmed Eruption,,2.0,1784.0,0.0,0.0,Historical Observations,,,,-16.355,-70.903
283270,Iwakisan,18117,Uncertain Eruption,,2.0,1783.0,12.0,3.0,,,,,40.656,140.303
282080,Aira,17063,Confirmed Eruption,,3.0,1783.0,9.0,3.0,Historical Observations,,,,31.593,130.657
211020,Vesuvius,13349,Confirmed Eruption,Summit and SW flank (550-300 m),3.0,1783.0,8.0,18.0,Historical Observations,1794.0,7.0,5.0,40.821,14.426
343030,Izalco,10772,Confirmed Eruption,,0.0,1783.0,7.0,0.0,Historical Observations,,,,13.813,-89.633
283110,Asamayama,17748,Confirmed Eruption,,4.0,1783.0,5.0,9.0,Historical Observations,1783.0,8.0,5.0,36.406,138.523
371020,Reykjanes,12505,Confirmed Eruption,Reykjaneshryggur (Nyey),3.0,1783.0,5.0,1.0,Historical Observations,1783.0,8.0,15.0,63.85,-22.566
373010,Grimsvotn,12809,Confirmed Eruption,Lakagigar (Skaftar) and Grímsvötn,4.0,1783.0,5.0,0.0,Historical Observations,1785.0,5.0,26.0,64.416,-17.316
375010,Kolbeinsey Ridge,12963,Discredited Eruption,,,1783.0,0.0,0.0,,,,,66.67,-18.5
283210,Kurikomayama,17999,Uncertain Eruption,,,1783.0,0.0,0.0,,,,,38.961,140.788
284010,Izu-Oshima,18195,Confirmed Eruption,Mihara-yama,2.0,1783.0,0.0,0.0,Historical Observations,1786.0,0.0,0.0,34.724,139.394
311110,Kanaga,19713,Confirmed Eruption,,,1783.0,0.0,0.0,Historical Observations,1787.0,0.0,0.0,51.923,-177.168
213040,Ararat,13536,Uncertain Eruption,,,1783.0,0.0,0.0,,,,,39.7,44.3
283270,Iwakisan,18116,Confirmed Eruption,,2.0,1782.0,12.0,1.0,Historical Observations,1783.0,3.0,12.0,40.656,140.303
283270,Iwakisan,18115,Uncertain Eruption,South flank,2.0,1782.0,4.0,12.0,,,,,40.656,140.303
282080,Aira,17062,Confirmed Eruption,NE flank (offshore),2.0,1782.0,1.0,18.0,Historical Observations,,,,31.593,130.657
322010,Hood,20570,Confirmed Eruption,Crater Rock,,1781.0,10.0,15.0,Dendrochronology,1801.0,0.0,0.0,45.374,-121.695
211060,Etna,13722,Confirmed Eruption,Central Crater,2.0,1781.0,3.0,0.0,Historical Observations,1781.0,5.0,10.0,37.748,14.999
243070,Lateiki,14757,Confirmed Eruption,,2.0,1781.0,0.0,0.0,Historical Observations,,,,-19.18,-174.87
243050,Fonuafo'ou,14734,Uncertain Eruption,,0.0,1781.0,0.0,0.0,,,,,-20.32,-175.42
282110,Asosan,17267,Confirmed Eruption,Naka-dake,1.0,1781.0,0.0,0.0,Historical Observations,1788.0,0.0,0.0,32.884,131.104
268060,Gamalama,16618,Uncertain Eruption,,,1781.0,0.0,0.0,,,,,0.8,127.33
352080,Tungurahua,11635,Uncertain Eruption,,2.0,1781.0,0.0,0.0,,,,,-1.467,-78.442
341040,Colima,10430,Confirmed Eruption,,2.0,1780.0,11.0,26.0,Historical Observations,,,,19.514,-103.62
284060,Aogashima,18308,Confirmed Eruption,"Maru-yama, SW part of Ikenosawa crater",3.0,1780.0,7.0,27.0,Historical Observations,1785.0,5.0,0.0,32.458,139.759
211060,Etna,13721,Confirmed Eruption,"Summit, S & SSW flanks (2360-1850 m)",2.0,1780.0,4.0,20.0,Historical Observations,1780.0,7.0,0.0,37.748,14.999
211050,Vulcano,13474,Confirmed Eruption,Fossa,2.0,1780.0,0.0,0.0,Historical Observations,,,,38.404,14.962
243100,Fonualei,14777,Uncertain Eruption,,,1780.0,0.0,0.0,,,,,-18.023,-174.317
263130,Guntur,15691,Confirmed Eruption,,2.0,1780.0,0.0,0.0,Historical Observations,,,,-7.143,107.84
263050,Salak,15643,Confirmed Eruption,Kawah Ratu,2.0,1780.0,0.0,0.0,Historical Observations,,,,-6.72,106.73
284110,Kita-Ioto,18377,Confirmed Eruption,Funka-Asane,0.0,1780.0,0.0,0.0,Historical Observations,,,,25.424,141.284
290120,Kolokol Group,18766,Confirmed Eruption,,2.0,1780.0,0.0,0.0,Historical Observations,,,,46.042,150.083
285070,Akan,18685,Confirmed Eruption,Me-Akan,1.0,1780.0,0.0,0.0,Historical Observations,,,,43.384,144.013
354040,Tutupaca,11797,Uncertain Eruption,Volcano Uncertain: reported from Tutupaca,2.0,1780.0,0.0,0.0,Historical Observations,1780.0,,,-17.026,-70.372
357120,Villarrica,12117,Confirmed Eruption,,1.0,1780.0,0.0,0.0,Historical Observations,,,,-39.42,-71.93
282080,Aira,17061,Confirmed Eruption,"NE flank, off NE coast, south flank",4.0,1779.0,11.0,8.0,Historical Observations,1781.0,5.0,0.0,31.593,130.657
283110,Asamayama,17747,Uncertain Eruption,,,1779.0,9.0,0.0,,,,,36.406,138.523
300100,Avachinsky,19084,Confirmed Eruption,,3.0,1779.0,6.0,15.0,Historical Observations,1779.0,6.0,16.0,53.256,158.836
290100,Moyorodake [Medvezhia],18761,Confirmed Eruption,Kudriavy,2.0,1778.0,12.0,31.0,Historical Observations,,,,45.389,148.838
290250,Raikoke,18822,Confirmed Eruption,,4.0,1778.0,0.0,0.0,Historical Observations,,,,48.292,153.25
313030,Redoubt,20382,Discredited Eruption,,,1778.0,0.0,0.0,,,,,60.485,-152.742
313020,Iliamna,20279,Confirmed Eruption,,,1778.0,0.0,0.0,Historical Observations,1779.0,0.0,0.0,60.032,-153.09
265090,Banda Api,16410,Confirmed Eruption,,2.0,1778.0,0.0,0.0,Historical Observations,,,,-4.523,129.881
284010,Izu-Oshima,18194,Confirmed Eruption,Mihara-yama & flanks,3.0,1777.0,8.0,31.0,Historical Observations,1779.0,0.0,0.0,34.724,139.394
283110,Asamayama,17746,Confirmed Eruption,,2.0,1777.0,0.0,0.0,Historical Observations,,,,36.406,138.523
263130,Guntur,15690,Confirmed Eruption,,2.0,1777.0,0.0,0.0,Historical Observations,,,,-7.143,107.84
357120,Villarrica,12116,Confirmed Eruption,,1.0,1777.0,0.0,0.0,Historical Observations,1779.0,0.0,0.0,-39.42,-71.93
352080,Tungurahua,11634,Uncertain Eruption,,2.0,1777.0,0.0,0.0,,,,,-1.467,-78.442
300080,Opala,19034,Confirmed Eruption,,2.0,1776.0,10.0,23.0,Historical Observations,,,,52.543,157.339
300120,Zhupanovsky,19131,Confirmed Eruption,,2.0,1776.0,10.0,0.0,Historical Observations,,,,53.589,159.15
283110,Asamayama,17745,Confirmed Eruption,,2.0,1776.0,9.0,5.0,Historical Observations,,,,36.406,138.523
352080,Tungurahua,11633,Confirmed Eruption,,2.0,1776.0,1.0,3.0,Historical Observations,,,,-1.467,-78.442
311050,Little Sitkin,19668,Confirmed Eruption,,1.0,1776.0,0.0,0.0,Historical Observations,,,,51.95,178.543
305030,Wudalianchi,19636,Confirmed Eruption,Laoheishan,2.0,1776.0,0.0,0.0,Historical Observations,,,,48.72,126.12
263200,Dieng Volcanic Complex,15772,Uncertain Eruption,,,1776.0,0.0,0.0,,,,,-7.2,109.879
263280,Kelut,15939,Confirmed Eruption,,2.0,1776.0,0.0,0.0,Historical Observations,,,,-7.93,112.308
211060,Etna,13720,Confirmed Eruption,Central Crater,,1776.0,0.0,0.0,Historical Observations,,,,37.748,14.999
233020,"Fournaise, Piton de la",14242,Confirmed Eruption,SE rift zone (Piton Takamaka),0.0,1776.0,0.0,0.0,Historical Observations,,,,-21.244,55.708
268060,Gamalama,16617,Confirmed Eruption,Summit and NW flank (100 m),3.0,1775.0,8.0,20.0,Historical Observations,1775.0,11.0,6.0,0.8,127.33
342110,Pacaya,10755,Confirmed Eruption,Cerro Chino (SW flank and summit),3.0,1775.0,7.0,1.0,Historical Observations,1775.0,7.0,23.0,14.382,-90.601
263170,Cereme,15726,Confirmed Eruption,,2.0,1775.0,1.0,4.0,Historical Observations,,,,-6.895,108.408
263310,Tengger Caldera,16015,Uncertain Eruption,Bromo,,1775.0,0.0,0.0,,,,,-7.942,112.95
265090,Banda Api,16409,Confirmed Eruption,,2.0,1775.0,0.0,0.0,Historical Observations,,,,-4.523,129.881
266100,Lokon-Empung,16442,Confirmed Eruption,Empung,3.0,1775.0,0.0,0.0,Historical Observations,,,,1.358,124.792
233020,"Fournaise, Piton de la",14241,Confirmed Eruption,East side of summit cone,2.0,1775.0,0.0,0.0,Historical Observations,,,,-21.244,55.708
221250,Tullu Moje,13955,Confirmed Eruption,Giano lava flow,,1775.0,0.0,0.0,Anthropology,,,,8.159,39.137
211050,Vulcano,13473,Uncertain Eruption,Fossa,,1775.0,0.0,0.0,,,,,38.404,14.962
311360,Shishaldin,20056,Uncertain Eruption,,,1775.0,0.0,0.0,,1778.0,0.0,0.0,54.756,-163.97
284150,Asuncion,18496,Uncertain Eruption,,2.0,1775.0,0.0,0.0,,,,,19.671,145.406
344100,Masaya,11014,Discredited Eruption,,,1775.0,0.0,0.0,,,,,11.985,-86.165
345060,Irazu,11203,Confirmed Eruption,,2.0,1775.0,0.0,0.0,Historical Observations,,,,9.979,-83.852
357120,Villarrica,12115,Uncertain Eruption,,2.0,1775.0,0.0,0.0,,,,,-39.42,-71.93
358040,Michinmahuida,22113,Uncertain Eruption,,2.0,1775.0,,,Tephrochronology,,,,-42.799,-72.445
311230,Carlisle,19797,Confirmed Eruption,,,1774.0,7.0,2.0,Historical Observations,,,,52.894,-170.054
233020,"Fournaise, Piton de la",14240,Confirmed Eruption,SE rift zone,0.0,1774.0,7.0,2.0,Historical Observations,,,,-21.244,55.708
257100,Yasur,15355,Confirmed Eruption,,3.0,1774.0,7.0,2.0,Historical Observations,2020.0,4.0,17.0,-19.532,169.447
257040,Ambrym,15239,Confirmed Eruption,,2.0,1774.0,7.0,2.0,Historical Observations,,,,-16.25,168.12
243060,Tofua,14744,Confirmed Eruption,,2.0,1774.0,6.0,0.0,Historical Observations,,,,-19.75,-175.07
373010,Grimsvotn,12808,Confirmed Eruption,,2.0,1774.0,2.0,0.0,Historical Observations,,,,64.416,-17.316
268063,Moti,16596,Discredited Eruption,,,1774.0,0.0,0.0,,,,,0.454,127.411
268060,Gamalama,16616,Confirmed Eruption,,2.0,1773.0,10.0,21.0,Historical Observations,1774.0,1.0,22.0,0.8,127.33
274050,Unnamed,16888,Confirmed Eruption,,0.0,1773.0,10.0,0.0,Historical Observations,,,,20.33,121.75
274020,Didicas,16873,Confirmed Eruption,,1.0,1773.0,10.0,0.0,Historical Observations,,,,19.077,122.202
265090,Banda Api,16408,Confirmed Eruption,,2.0,1773.0,2.0,6.0,Historical Observations,,,,-4.523,129.881
352080,Tungurahua,11632,Confirmed Eruption,,3.0,1773.0,2.0,4.0,Historical Observations,1773.0,7.0,0.0,-1.467,-78.442
268060,Gamalama,16615,Confirmed Eruption,,2.0,1773.0,2.0,2.0,Historical Observations,1773.0,2.0,7.0,0.8,127.33
342090,Fuego,10698,Uncertain Eruption,,2.0,1773.0,0.0,0.0,,,,,14.473,-90.88
283090,Niigata-Yakeyama,17539,Confirmed Eruption,,3.0,1773.0,0.0,0.0,Historical Observations,,,,36.921,138.036
352022,Chacana,11458,Confirmed Eruption,South part of caldera,0.0,1773.0,0.0,0.0,Historical Observations,,,,-0.375,-78.25
233020,"Fournaise, Piton de la",14239,Confirmed Eruption,,2.0,1772.0,11.0,18.0,Historical Observations,,,,-21.244,55.708
263100,Papandayan,15685,Confirmed Eruption,,3.0,1772.0,8.0,12.0,Historical Observations,1772.0,8.0,12.0,-7.32,107.73
263180,Slamet,15730,Confirmed Eruption,,2.0,1772.0,8.0,11.0,Historical Observations,1772.0,8.0,12.0,-7.242,109.208
263170,Cereme,15725,Confirmed Eruption,,2.0,1772.0,8.0,11.0,Historical Observations,1772.0,8.0,12.0,-6.895,108.408
344100,Masaya,11013,Confirmed Eruption,North side of Old Masaya Crater,2.0,1772.0,3.0,16.0,Historical Observations,1772.0,3.0,25.0,11.985,-86.165
233020,"Fournaise, Piton de la",14238,Confirmed Eruption,,2.0,1772.0,2.0,0.0,Historical Observations,,,,-21.244,55.708
282110,Asosan,17266,Confirmed Eruption,Naka-dake,2.0,1772.0,0.0,0.0,Historical Observations,1780.0,0.0,0.0,32.884,131.104
300100,Avachinsky,19083,Confirmed Eruption,,2.0,1772.0,0.0,0.0,Historical Observations,,,,53.256,158.836
311060,Semisopochnoi,19670,Uncertain Eruption,Cerberus,,1772.0,0.0,0.0,,,,,51.93,179.58
300260,Klyuchevskoy,19404,Confirmed Eruption,,2.0,1772.0,0.0,0.0,Historical Observations,,,,56.056,160.642
343030,Izalco,10771,Confirmed Eruption,,2.0,1772.0,0.0,0.0,Historical Observations,,,,13.813,-89.633
268060,Gamalama,16614,Confirmed Eruption,,3.0,1771.0,8.0,28.0,Historical Observations,1772.0,10.0,9.0,0.8,127.33
211050,Vulcano,13472,Confirmed Eruption,Fossa,3.0,1771.0,2.0,17.0,Historical Observations,1771.0,5.0,0.0,38.404,14.962
263280,Kelut,15938,Confirmed Eruption,,2.0,1771.0,1.0,10.0,Historical Observations,,,,-7.93,112.308
282090,Kirishimayama,17139,Confirmed Eruption,Shinmoe-dake,2.0,1771.0,0.0,0.0,Historical Observations,1772.0,0.0,0.0,31.934,130.862
233020,"Fournaise, Piton de la",14237,Confirmed Eruption,,,1771.0,0.0,0.0,Historical Observations,,,,-21.244,55.708
341040,Colima,10429,Confirmed Eruption,,3.0,1771.0,0.0,0.0,Historical Observations,,,,19.514,-103.62
300130,Karymsky,19155,Confirmed Eruption,,2.0,1771.0,0.0,0.0,Historical Observations,,,,54.049,159.443
357120,Villarrica,21011,Confirmed Eruption,,2.0,1771.0,,,Varve Count,,,,-39.42,-71.93
283030,Fujisan,17454,Uncertain Eruption,South flank?,,1770.0,9.0,16.0,,,,,35.361,138.728
268060,Gamalama,16613,Confirmed Eruption,,3.0,1770.0,7.0,6.0,Historical Observations,1770.0,12.0,9.0,0.8,127.33
211060,Etna,13719,Uncertain Eruption,Central Crater,,1770.0,5.0,28.0,,,,,37.748,14.999
300260,Klyuchevskoy,19403,Confirmed Eruption,,2.0,1770.0,5.0,0.0,Historical Observations,,,,56.056,160.642
341040,Colima,10428,Confirmed Eruption,,3.0,1770.0,3.0,10.0,Historical Observations,1770.0,3.0,12.0,19.514,-103.62
343030,Izalco,10770,Confirmed Eruption,,2.0,1770.0,2.0,23.0,Historical Observations,,,,13.813,-89.633
211020,Vesuvius,13346,Confirmed Eruption,"Summit, N, NE, SE and E flanks",3.0,1770.0,2.0,15.0,Historical Observations,1779.0,10.0,4.0,40.821,14.426
222090,Olkaria,13993,Confirmed Eruption,Ololbutot,,1770.0,0.0,0.0,Radiocarbon (uncorrected),,,,-0.904,36.292
261140,Marapi,15417,Confirmed Eruption,,2.0,1770.0,0.0,0.0,Historical Observations,,,,-0.38,100.474
311190,Amukta,19783,Uncertain Eruption,,,1770.0,0.0,0.0,,,,,52.5,-171.252
283110,Asamayama,17744,Confirmed Eruption,Volcano Uncertain,,1769.0,8.0,6.0,,,,,36.406,138.523
384010,Fogo,13129,Confirmed Eruption,SW side,,1769.0,4.0,0.0,Historical Observations,,,,14.95,-24.35
300240,Tolbachik,19294,Confirmed Eruption,,2.0,1769.0,2.0,15.0,Historical Observations,1769.0,10.0,15.0,55.832,160.326
285030,Toya,18596,Confirmed Eruption,Ko-Usu,4.0,1769.0,1.0,23.0,Historical Observations,,,,42.544,140.839
290210,Ushishur,18799,Confirmed Eruption,Center of caldera bay,,1769.0,0.0,0.0,Historical Observations,,,,47.52,152.8
283270,Iwakisan,18114,Uncertain Eruption,,2.0,1769.0,0.0,0.0,,,,,40.656,140.303
341040,Colima,10427,Confirmed Eruption,,2.0,1769.0,0.0,0.0,Historical Observations,,,,19.514,-103.62
282090,Kirishimayama,17138,Confirmed Eruption,Ohachi,2.0,1769.0,0.0,0.0,Historical Observations,,,,31.934,130.862
373030,Bardarbunga,12879,Confirmed Eruption,Volcano Uncertain: Bárdarbunga or Grímsvötn,2.0,1769.0,0.0,0.0,,,,,64.633,-17.516
343100,San Miguel,10836,Confirmed Eruption,East flank ?,2.0,1769.0,0.0,0.0,Historical Observations,,,,13.434,-88.269
263250,Merapi,15864,Confirmed Eruption,,2.0,1768.0,8.0,19.0,Historical Observations,,,,-7.54,110.446
352050,Cotopaxi,11553,Confirmed Eruption,,4.0,1768.0,4.0,4.0,Historical Observations,,,,-0.677,-78.436
373010,Grimsvotn,12807,Confirmed Eruption,Volcano Uncertain: Vatnajökull,2.0,1768.0,0.0,0.0,,,,,64.416,-17.316
282090,Kirishimayama,17137,Confirmed Eruption,Iwo-yama (NW flank of Karakuni-dake),0.0,1768.0,0.0,0.0,Historical Observations,,,,31.934,130.862
